accion;tipo;fecha_vencimiento;strike;volumen_contratos;posicion_abierta;fecha_boletin
ACS;CALL;Jun-26;68,00;-;1;30/04/26
ACS;CALL;Jun-26;70,00;-;1;30/04/26
ACS;CALL;Jun-26;72,00;-;10;30/04/26
ACS;CALL;Jun-26;76,00;-;5;30/04/26
ACS;CALL;Jun-26;88,00;-;15;30/04/26
ACS;CALL;Jun-26;90,00;-;2;30/04/26
ACS;CALL;Jun-26;92,00;-;5;30/04/26
ACS;CALL;Jun-26;96,00;-;1;30/04/26
ACS;CALL;Jun-26;100,00;-;3;30/04/26
ACS;CALL;Jun-26;105,00;-;15;30/04/26
ACS;CALL;Jun-26;110,00;1;1;30/04/26
ACS;CALL;Jun-26;120,00;1;1;30/04/26
ACS;CALL;Jul-26;120,00;-;1;30/04/26
ACS;CALL;Sep-26;50,00;-;25;30/04/26
ACS;CALL;Sep-26;52,00;-;50;30/04/26
ACS;CALL;Sep-26;54,00;-;50;30/04/26
ACS;CALL;Sep-26;56,00;-;51;30/04/26
ACS;CALL;Sep-26;66,00;-;25;30/04/26
ACS;CALL;Sep-26;68,00;-;25;30/04/26
ACS;CALL;Sep-26;70,00;-;25;30/04/26
ACS;CALL;Sep-26;72,00;-;1;30/04/26
ACS;CALL;Sep-26;76,00;-;42;30/04/26
ACS;CALL;Sep-26;78,00;-;52;30/04/26
ACS;CALL;Sep-26;80,00;-;27;30/04/26
ACS;CALL;Sep-26;82,00;-;5;30/04/26
ACS;CALL;Sep-26;84,00;-;25;30/04/26
ACS;CALL;Sep-26;90,00;-;25;30/04/26
ACS;CALL;Sep-26;94,00;-;6;30/04/26
ACS;CALL;Sep-26;96,00;-;10;30/04/26
ACS;CALL;Sep-26;100,00;-;25;30/04/26
ACS;CALL;Sep-26;110,00;-;1;30/04/26
ACS;CALL;Dic-26;23,00;-;201;30/04/26
ACS;CALL;Dic-26;24,00;-;25;30/04/26
ACS;CALL;Dic-26;25,00;-;25;30/04/26
ACS;CALL;Dic-26;27,00;-;25;30/04/26
ACS;CALL;Dic-26;28,00;-;75;30/04/26
ACS;CALL;Dic-26;29,00;-;75;30/04/26
ACS;CALL;Dic-26;30,00;-;17;30/04/26
ACS;CALL;Dic-26;33,00;-;6;30/04/26
ACS;CALL;Dic-26;34,00;-;25;30/04/26
ACS;CALL;Dic-26;35,00;-;200;30/04/26
ACS;CALL;Dic-26;46,00;-;25;30/04/26
ACS;CALL;Dic-26;54,00;-;25;30/04/26
ACS;CALL;Dic-26;58,00;-;25;30/04/26
ACS;CALL;Dic-26;60,00;-;95;30/04/26
ACS;CALL;Dic-26;62,00;-;5;30/04/26
ACS;CALL;Dic-26;66,00;-;1;30/04/26
ACS;CALL;Dic-26;76,00;-;5;30/04/26
ACS;CALL;Dic-26;78,00;-;5;30/04/26
ACS;CALL;Dic-26;80,00;-;5;30/04/26
ACS;CALL;Dic-26;82,00;-;5;30/04/26
ACS;CALL;Dic-26;84,00;-;5;30/04/26
ACS;CALL;Dic-26;86,00;-;5;30/04/26
ACS;CALL;Dic-26;88,00;-;45;30/04/26
ACS;CALL;Dic-26;90,00;-;44;30/04/26
ACS;CALL;Dic-26;94,00;-;45;30/04/26
ACS;CALL;Dic-26;96,00;-;80;30/04/26
ACS;CALL;Dic-26;98,00;-;10;30/04/26
ACS;CALL;Dic-26;100,00;-;175;30/04/26
ACS;CALL;Dic-26;105,00;-;3;30/04/26
ACS;CALL;Mar-27;88,00;-;1;30/04/26
ACS;CALL;Mar-27;92,00;-;2;30/04/26
ACS;CALL;Mar-27;98,00;-;115;30/04/26
ACS;CALL;Mar-27;100,00;-;110;30/04/26
ACS;CALL;Mar-27;105,00;-;5;30/04/26
ACS;CALL;Jun-27;22,00;-;360;30/04/26
ACS;CALL;Jun-27;24,00;-;85;30/04/26
ACS;CALL;Jun-27;28,00;-;2;30/04/26
ACS;CALL;Jun-27;33,00;-;2;30/04/26
ACS;CALL;Jun-27;70,00;-;1;30/04/26
ACS;CALL;Sep-27;78,00;-;25;30/04/26
ACS;CALL;Sep-27;92,00;-;25;30/04/26
ACS;CALL;Dic-27;50,00;-;25;30/04/26
ACS;CALL;Dic-27;78,00;-;25;30/04/26
ACS;CALL;Dic-27;98,00;-;25;30/04/26
ACS;CALL;Dic-27;100,00;-;25;30/04/26
ACS;PUT;Dic-26;50,00;-;1;30/04/26
ACS;CALL;Jun-26;76,00;-;25;30/04/26
ACS;CALL;Jun-26;78,00;-;25;30/04/26
AENA;CALL;May-26;22,00;-;5;30/04/26
AENA;CALL;May-26;23,00;-;781;30/04/26
AENA;CALL;May-26;24,00;-;32;30/04/26
AENA;CALL;May-26;25,00;-;10;30/04/26
AENA;CALL;Jun-26;19,00;-;1;30/04/26
AENA;CALL;Jun-26;19,50;-;8;30/04/26
AENA;CALL;Jun-26;20,00;-;6;30/04/26
AENA;CALL;Jun-26;21,00;-;6;30/04/26
AENA;CALL;Jun-26;22,00;-;10;30/04/26
AENA;CALL;Jun-26;23,00;-;19;30/04/26
AENA;CALL;Jun-26;24,00;-;18;30/04/26
AENA;CALL;Jun-26;25,00;-;1;30/04/26
AENA;CALL;Jun-26;26,00;-;2;30/04/26
AENA;CALL;Jul-26;20,00;1;4;30/04/26
AENA;CALL;Jul-26;21,00;-;3;30/04/26
AENA;CALL;Sep-26;18,50;-;2;30/04/26
AENA;CALL;Sep-26;19,00;-;30;30/04/26
AENA;CALL;Sep-26;19,50;-;2;30/04/26
AENA;CALL;Sep-26;20,00;-;14;30/04/26
AENA;CALL;Sep-26;21,00;-;7;30/04/26
AENA;CALL;Sep-26;22,00;10;510;30/04/26
AENA;CALL;Sep-26;23,00;-;40;30/04/26
AENA;CALL;Dic-26;18,00;-;2;30/04/26
AENA;CALL;Dic-26;19,00;-;3;30/04/26
AENA;CALL;Dic-26;19,50;-;4;30/04/26
AENA;CALL;Dic-26;21,00;-;3;30/04/26
AENA;CALL;Dic-26;22,00;-;200;30/04/26
AENA;CALL;Dic-26;23,00;-;1;30/04/26
AENA;CALL;Dic-26;24,00;-;2;30/04/26
AENA;CALL;Dic-26;25,00;-;4;30/04/26
AENA;CALL;Dic-26;26,00;-;3;30/04/26
AENA;CALL;Mar-27;18,00;-;2;30/04/26
AENA;CALL;Mar-27;20,00;500;500;30/04/26
AENA;CALL;Mar-27;21,00;-;1;30/04/26
AENA;CALL;Mar-27;22,00;-;4;30/04/26
AENA;CALL;Mar-27;26,00;-;6;30/04/26
AENA;CALL;Jun-27;27,00;-;25;30/04/26
AENA;CALL;Sep-27;23,00;-;1;30/04/26
ALMIRALL;CALL;May-26;11,50;-;3;30/04/26
ALMIRALL;CALL;Jun-26;10,50;-;1;30/04/26
ALMIRALL;CALL;Jun-26;12,00;-;1;30/04/26
AMADEUS;CALL;May-26;40,00;-;5;30/04/26
AMADEUS;CALL;May-26;42,00;25;30;30/04/26
AMADEUS;CALL;May-26;43,00;25;28;30/04/26
AMADEUS;CALL;May-26;44,00;25;36;30/04/26
AMADEUS;CALL;May-26;45,00;-;10;30/04/26
AMADEUS;CALL;May-26;46,00;-;19;30/04/26
AMADEUS;CALL;May-26;47,00;-;14;30/04/26
AMADEUS;CALL;May-26;48,00;1.400;1.415;30/04/26
AMADEUS;CALL;May-26;49,00;-;14;30/04/26
AMADEUS;CALL;May-26;50,00;1.401;1.426;30/04/26
AMADEUS;CALL;May-26;52,00;1;26;30/04/26
AMADEUS;CALL;May-26;54,00;-;22;30/04/26
AMADEUS;CALL;Jun-26;39,00;-;10;30/04/26
AMADEUS;CALL;Jun-26;40,00;-;7;30/04/26
AMADEUS;CALL;Jun-26;41,00;-;2;30/04/26
AMADEUS;CALL;Jun-26;42,00;-;17;30/04/26
AMADEUS;CALL;Jun-26;43,00;2;3;30/04/26
AMADEUS;CALL;Jun-26;44,00;-;1.507;30/04/26
AMADEUS;CALL;Jun-26;45,00;-;9;30/04/26
AMADEUS;CALL;Jun-26;46,00;-;39;30/04/26
AMADEUS;CALL;Jun-26;47,00;-;5;30/04/26
AMADEUS;CALL;Jun-26;48,00;-;18;30/04/26
AMADEUS;CALL;Jun-26;49,00;-;2;30/04/26
AMADEUS;CALL;Jun-26;50,00;1;85;30/04/26
AMADEUS;CALL;Jun-26;52,00;-;81;30/04/26
AMADEUS;CALL;Jun-26;54,00;-;29;30/04/26
AMADEUS;CALL;Jun-26;56,00;-;95;30/04/26
AMADEUS;CALL;Jun-26;58,00;-;50;30/04/26
AMADEUS;CALL;Jun-26;60,00;-;102;30/04/26
AMADEUS;CALL;Jun-26;62,00;-;75;30/04/26
AMADEUS;CALL;Jun-26;64,00;-;28;30/04/26
AMADEUS;CALL;Jun-26;68,00;-;25;30/04/26
AMADEUS;CALL;Jun-26;70,00;-;27;30/04/26
AMADEUS;CALL;Jun-26;74,00;-;6;30/04/26
AMADEUS;CALL;Jun-26;80,00;-;25;30/04/26
AMADEUS;CALL;Jul-26;35,00;-;10;30/04/26
AMADEUS;CALL;Jul-26;40,00;1;1;30/04/26
AMADEUS;CALL;Jul-26;42,00;1;2;30/04/26
AMADEUS;CALL;Jul-26;54,00;-;1;30/04/26
AMADEUS;CALL;Sep-26;38,00;-;8;30/04/26
AMADEUS;CALL;Sep-26;40,00;-;1;30/04/26
AMADEUS;CALL;Sep-26;41,00;-;2;30/04/26
AMADEUS;CALL;Sep-26;43,00;-;15;30/04/26
AMADEUS;CALL;Sep-26;45,00;-;227;30/04/26
AMADEUS;CALL;Sep-26;46,00;-;1.801;30/04/26
AMADEUS;CALL;Sep-26;47,00;-;3.184;30/04/26
AMADEUS;CALL;Sep-26;48,00;-;1;30/04/26
AMADEUS;CALL;Sep-26;49,00;-;4;30/04/26
AMADEUS;CALL;Sep-26;50,00;-;3;30/04/26
AMADEUS;CALL;Sep-26;52,00;-;4;30/04/26
AMADEUS;CALL;Sep-26;54,00;-;3;30/04/26
AMADEUS;CALL;Sep-26;56,00;-;1;30/04/26
AMADEUS;CALL;Sep-26;60,00;-;3;30/04/26
AMADEUS;CALL;Sep-26;64,00;-;50;30/04/26
AMADEUS;CALL;Sep-26;66,00;-;26;30/04/26
AMADEUS;CALL;Sep-26;68,00;-;50;30/04/26
AMADEUS;CALL;Sep-26;70,00;-;50;30/04/26
AMADEUS;CALL;Sep-26;72,00;-;5;30/04/26
AMADEUS;CALL;Sep-26;74,00;-;5;30/04/26
AMADEUS;CALL;Sep-26;88,00;-;1;30/04/26
AMADEUS;CALL;Dic-26;38,00;-;20;30/04/26
AMADEUS;CALL;Dic-26;39,00;-;162;30/04/26
AMADEUS;CALL;Dic-26;40,00;-;97;30/04/26
AMADEUS;CALL;Dic-26;43,00;-;63;30/04/26
AMADEUS;CALL;Dic-26;44,00;-;13;30/04/26
AMADEUS;CALL;Dic-26;45,00;-;33;30/04/26
AMADEUS;CALL;Dic-26;46,00;-;29;30/04/26
AMADEUS;CALL;Dic-26;47,00;-;100;30/04/26
AMADEUS;CALL;Dic-26;48,00;-;511;30/04/26
AMADEUS;CALL;Dic-26;49,00;-;1;30/04/26
AMADEUS;CALL;Dic-26;50,00;-;107;30/04/26
AMADEUS;CALL;Dic-26;52,00;-;536;30/04/26
AMADEUS;CALL;Dic-26;54,00;-;29;30/04/26
AMADEUS;CALL;Dic-26;56,00;-;5;30/04/26
AMADEUS;CALL;Dic-26;58,00;-;1;30/04/26
AMADEUS;CALL;Dic-26;60,00;-;1;30/04/26
AMADEUS;CALL;Dic-26;62,00;-;2;30/04/26
AMADEUS;CALL;Dic-26;64,00;-;1;30/04/26
AMADEUS;CALL;Dic-26;68,00;-;1;30/04/26
AMADEUS;CALL;Mar-27;38,00;-;25;30/04/26
AMADEUS;CALL;Mar-27;39,00;-;55;30/04/26
AMADEUS;CALL;Mar-27;40,00;-;3;30/04/26
AMADEUS;CALL;Mar-27;41,00;-;4;30/04/26
AMADEUS;CALL;Mar-27;45,00;-;5;30/04/26
AMADEUS;CALL;Mar-27;47,00;-;3;30/04/26
AMADEUS;CALL;Mar-27;48,00;-;5;30/04/26
AMADEUS;CALL;Mar-27;49,00;-;3;30/04/26
AMADEUS;CALL;Mar-27;50,00;-;1;30/04/26
AMADEUS;CALL;Mar-27;52,00;-;2;30/04/26
AMADEUS;CALL;Mar-27;54,00;-;1;30/04/26
AMADEUS;CALL;Mar-27;62,00;-;1;30/04/26
AMADEUS;CALL;Jun-27;39,00;-;10;30/04/26
AMADEUS;CALL;Jun-27;44,00;-;2;30/04/26
AMADEUS;CALL;Jun-27;46,00;-;1;30/04/26
AMADEUS;CALL;Jun-27;49,00;-;1;30/04/26
AMADEUS;CALL;Jun-27;50,00;-;24;30/04/26
AMADEUS;CALL;Sep-27;52,00;-;1;30/04/26
AMADEUS;CALL;Sep-27;54,00;-;1;30/04/26
AMADEUS;CALL;Dic-27;46,00;-;50;30/04/26
AMADEUS;CALL;Dic-27;47,00;-;25;30/04/26
AMADEUS;CALL;Dic-27;48,00;-;51;30/04/26
AMADEUS;CALL;Dic-27;50,00;-;6;30/04/26
AMADEUS;CALL;Dic-27;52,00;-;3;30/04/26
AMADEUS;CALL;Mar-28;49,00;-;1;30/04/26
AMADEUS;CALL;Jun-28;46,00;-;2;30/04/26
AMADEUS;CALL;Jun-28;48,00;-;3;30/04/26
AMADEUS;CALL;Jun-28;56,00;-;1;30/04/26
AMADEUS;CALL;Jun-28;60,00;-;3;30/04/26
AMADEUS;CALL;Jun-28;62,00;-;3;30/04/26
AMADEUS;CALL;Jun-28;70,00;-;3;30/04/26
AMADEUS;PUT;May-26;46,00;-;1;30/04/26
ARCELORMITTAL;CALL;May-26;35,00;-;1;30/04/26
ARCELORMITTAL;CALL;May-26;41,00;50;51;30/04/26
ARCELORMITTAL;CALL;May-26;44,00;-;2;30/04/26
ARCELORMITTAL;CALL;May-26;46,00;-;1;30/04/26
ARCELORMITTAL;CALL;May-26;47,00;-;3;30/04/26
ARCELORMITTAL;CALL;May-26;48,00;-;40;30/04/26
ARCELORMITTAL;CALL;May-26;49,00;-;4;30/04/26
ARCELORMITTAL;CALL;May-26;50,00;-;11;30/04/26
ARCELORMITTAL;CALL;Jun-26;22,00;-;5;30/04/26
ARCELORMITTAL;CALL;Jun-26;28,00;-;4;30/04/26
ARCELORMITTAL;CALL;Jun-26;30,00;-;5;30/04/26
ARCELORMITTAL;CALL;Jun-26;33,00;-;4;30/04/26
ARCELORMITTAL;CALL;Jun-26;34,00;-;1;30/04/26
ARCELORMITTAL;CALL;Jun-26;38,00;1;1;30/04/26
ARCELORMITTAL;CALL;Jun-26;43,00;-;3;30/04/26
ARCELORMITTAL;CALL;Jun-26;50,00;-;10;30/04/26
ARCELORMITTAL;CALL;Sep-26;24,00;-;1;30/04/26
ARCELORMITTAL;CALL;Sep-26;36,00;-;5;30/04/26
ARCELORMITTAL;CALL;Sep-26;37,00;-;5;30/04/26
ARCELORMITTAL;CALL;Sep-26;38,00;-;5;30/04/26
ARCELORMITTAL;CALL;Dic-26;34,00;-;10;30/04/26
ARCELORMITTAL;CALL;Dic-26;39,00;-;1;30/04/26
ARCELORMITTAL;CALL;Dic-26;46,00;-;1;30/04/26
ARCELORMITTAL;CALL;Dic-26;49,00;-;50;30/04/26
ARCELORMITTAL;CALL;Dic-26;54,00;-;4;30/04/26
ARCELORMITTAL;CALL;Dic-27;24,00;-;1;30/04/26
ARCELORMITTAL;CALL;Dic-30;44,00;-;1;30/04/26
ATRESMEDIA;CALL;May-26;5,25;-;1;30/04/26
ATRESMEDIA;CALL;Jun-26;4,80;-;100;30/04/26
ATRESMEDIA;CALL;Jun-26;5,25;-;50;30/04/26
ATRESMEDIA;CALL;Sep-26;4,80;-;4;30/04/26
ATRESMEDIA;CALL;Sep-26;4,90;-;1;30/04/26
ATRESMEDIA;CALL;Dic-26;4,50;-;2;30/04/26
ATRESMEDIA;CALL;Dic-26;6,00;-;20;30/04/26
B.SABADELL;CALL;May-26;3,00;-;10;30/04/26
B.SABADELL;CALL;May-26;3,20;-;2;30/04/26
B.SABADELL;CALL;Jun-26;2,50;-;1;30/04/26
B.SABADELL;CALL;Jun-26;2,60;-;1;30/04/26
B.SABADELL;CALL;Jun-26;2,70;-;5;30/04/26
B.SABADELL;CALL;Jun-26;2,80;-;24;30/04/26
B.SABADELL;CALL;Jun-26;2,90;-;1;30/04/26
B.SABADELL;CALL;Jun-26;3,00;-;15;30/04/26
B.SABADELL;CALL;Jun-26;3,30;-;200;30/04/26
B.SABADELL;CALL;Jun-26;3,40;-;104;30/04/26
B.SABADELL;CALL;Jun-26;3,70;-;20;30/04/26
B.SABADELL;CALL;Jun-26;4,40;-;7;30/04/26
B.SABADELL;CALL;Sep-26;2,60;-;5.249;30/04/26
B.SABADELL;CALL;Sep-26;2,90;-;1;30/04/26
B.SABADELL;CALL;Sep-26;3,10;-;11;30/04/26
B.SABADELL;CALL;Sep-26;3,70;-;5;30/04/26
B.SABADELL;CALL;Dic-26;2,90;-;411;30/04/26
B.SABADELL;CALL;Dic-26;3,00;-;10;30/04/26
B.SABADELL;CALL;Dic-26;3,10;-;3;30/04/26
B.SABADELL;CALL;Dic-26;3,20;-;15;30/04/26
B.SABADELL;CALL;Mar-27;2,90;-;1;30/04/26
B.SABADELL;CALL;Dic-27;3,20;-;1.538;30/04/26
B.SABADELL;CALL;Dic-27;3,30;-;3.026;30/04/26
B.SABADELL;CALL;Mar-28;3,00;-;830;30/04/26
B.SABADELL;PUT;Dic-26;2,40;-;10;30/04/26
B.SABADELL;CALL;Dic-26;2,90;-;10;30/04/26
BANKINTER;CALL;May-26;13,00;-;26;30/04/26
BANKINTER;CALL;May-26;13,50;2;5;30/04/26
BANKINTER;CALL;Jun-26;7,75;-;2;30/04/26
BANKINTER;CALL;Jun-26;10,50;-;19;30/04/26
BANKINTER;CALL;Jun-26;11,00;-;20;30/04/26
BANKINTER;CALL;Jun-26;12,00;-;1;30/04/26
BANKINTER;CALL;Jun-26;14,00;-;3;30/04/26
BANKINTER;CALL;Jun-26;14,50;-;1;30/04/26
BANKINTER;CALL;Jul-26;12,00;-;1;30/04/26
BANKINTER;CALL;Sep-26;6,50;-;31;30/04/26
BANKINTER;CALL;Sep-26;7,00;-;1;30/04/26
BANKINTER;CALL;Sep-26;10,50;-;3;30/04/26
BANKINTER;CALL;Sep-26;11,00;-;3;30/04/26
BANKINTER;CALL;Sep-26;11,50;-;4;30/04/26
BANKINTER;CALL;Sep-26;12,50;-;2;30/04/26
BANKINTER;CALL;Sep-26;13,00;-;20;30/04/26
BANKINTER;CALL;Sep-26;13,50;-;10;30/04/26
BANKINTER;CALL;Sep-26;14,00;-;10;30/04/26
BANKINTER;CALL;Dic-26;7,25;-;1;30/04/26
BANKINTER;CALL;Dic-26;11,00;-;1;30/04/26
BANKINTER;CALL;Dic-26;12,50;-;108;30/04/26
BANKINTER;CALL;Dic-26;13,00;-;20;30/04/26
BANKINTER;CALL;Dic-26;13,50;-;3.350;30/04/26
BANKINTER;CALL;Dic-26;14,00;-;25;30/04/26
BANKINTER;CALL;Dic-26;16,00;-;25;30/04/26
BANKINTER;CALL;Jun-27;11,00;-;222;30/04/26
BANKINTER;CALL;Jun-27;12,50;-;3;30/04/26
BANKINTER;CALL;Dic-27;10,50;-;1.000;30/04/26
BANKINTER;CALL;Dic-27;11,00;-;200;30/04/26
BANKINTER;CALL;Dic-27;15,00;-;25;30/04/26
BANKINTER;CALL;Mar-28;13,00;-;194;30/04/26
BANKINTER;CALL;Mar-28;14,00;-;175;30/04/26
BANKINTER;PUT;Jun-26;13,00;-;3;30/04/26
BBVA;CALL;Abr-26 w0 16,00;;10;-;30/04/26
BBVA;CALL;Abr-26 w0 17,50;;10;-;30/04/26
BBVA;CALL;Abr-26 w0 18,00;;33;-;30/04/26
BBVA;CALL;Abr-26 w0 18,50;;10;-;30/04/26
BBVA;CALL;May-26 w2 16,00;;-;10;30/04/26
BBVA;CALL;May-26 w2 16,50;;-;10;30/04/26
BBVA;CALL;May-26 w2 18,00;;-;32;30/04/26
BBVA;CALL;May-26 w2 18,50;;-;11;30/04/26
BBVA;CALL;May-26;13,50;-;20;30/04/26
BBVA;CALL;May-26;14,00;-;16;30/04/26
BBVA;CALL;May-26;15,00;-;51;30/04/26
BBVA;CALL;May-26;15,50;-;13;30/04/26
BBVA;CALL;May-26;16,00;-;30;30/04/26
BBVA;CALL;May-26;16,50;-;10;30/04/26
BBVA;CALL;May-26;17,00;120;165;30/04/26
BBVA;CALL;May-26;17,50;-;179;30/04/26
BBVA;CALL;May-26;18,00;-;167;30/04/26
BBVA;CALL;May-26;18,50;-;5.453;30/04/26
BBVA;CALL;May-26;19,00;-;1.307;30/04/26
BBVA;CALL;May-26;19,50;-;601;30/04/26
BBVA;CALL;May-26;20,00;-;632;30/04/26
BBVA;CALL;May-26;21,00;-;8;30/04/26
BBVA;CALL;May-26;23,00;-;1;30/04/26
BBVA;CALL;Jun-26;5,25;-;1;30/04/26
BBVA;CALL;Jun-26;7,00;-;23.800;30/04/26
BBVA;CALL;Jun-26;7,25;-;155;30/04/26
BBVA;CALL;Jun-26;7,50;-;14.802;30/04/26
BBVA;CALL;Jun-26;7,75;-;3.050;30/04/26
BBVA;CALL;Jun-26;8,00;-;4.593;30/04/26
BBVA;CALL;Jun-26;8,50;-;25;30/04/26
BBVA;CALL;Jun-26;8,75;-;175;30/04/26
BBVA;CALL;Jun-26;9,00;-;2.760;30/04/26
BBVA;CALL;Jun-26;9,25;-;272;30/04/26
BBVA;CALL;Jun-26;9,50;-;585;30/04/26
BBVA;CALL;Jun-26;9,75;-;1.159;30/04/26
BBVA;CALL;Jun-26;10,00;-;5.764;30/04/26
BBVA;CALL;Jun-26;10,50;-;3.735;30/04/26
BBVA;CALL;Jun-26;11,00;-;993;30/04/26
BBVA;CALL;Jun-26;11,50;-;2.750;30/04/26
BBVA;CALL;Jun-26;12,00;-;549;30/04/26
BBVA;CALL;Jun-26;12,50;-;815;30/04/26
BBVA;CALL;Jun-26;13,00;-;574;30/04/26
BBVA;CALL;Jun-26;13,50;-;440;30/04/26
BBVA;CALL;Jun-26;14,00;-;91;30/04/26
BBVA;CALL;Jun-26;14,50;-;100;30/04/26
BBVA;CALL;Jun-26;15,00;-;3.642;30/04/26
BBVA;CALL;Jun-26;15,50;-;2.810;30/04/26
BBVA;CALL;Jun-26;16,00;-;185;30/04/26
BBVA;CALL;Jun-26;16,50;-;321;30/04/26
BBVA;CALL;Jun-26;17,00;-;10.512;30/04/26
BBVA;CALL;Jun-26;17,50;-;117;30/04/26
BBVA;CALL;Jun-26;18,00;-;218;30/04/26
BBVA;CALL;Jun-26;18,50;-;150;30/04/26
BBVA;CALL;Jun-26;19,00;-;310;30/04/26
BBVA;CALL;Jun-26;19,50;-;300;30/04/26
BBVA;CALL;Jun-26;20,00;1;4;30/04/26
BBVA;CALL;Jun-26;21,00;-;336;30/04/26
BBVA;CALL;Jun-26;22,00;-;753;30/04/26
BBVA;CALL;Jun-26;23,00;-;1.950;30/04/26
BBVA;CALL;Jul-26;15,00;-;1;30/04/26
BBVA;CALL;Sep-26;6,75;-;1;30/04/26
BBVA;CALL;Sep-26;8,25;-;5;30/04/26
BBVA;CALL;Sep-26;9,00;-;674;30/04/26
BBVA;CALL;Sep-26;9,25;-;368;30/04/26
BBVA;CALL;Sep-26;9,50;-;25;30/04/26
BBVA;CALL;Sep-26;9,75;-;200;30/04/26
BBVA;CALL;Sep-26;10,00;-;40.150;30/04/26
BBVA;CALL;Sep-26;10,50;-;300;30/04/26
BBVA;CALL;Sep-26;11,00;-;350;30/04/26
BBVA;CALL;Sep-26;11,50;-;1;30/04/26
BBVA;CALL;Sep-26;12,00;-;1;30/04/26
BBVA;CALL;Sep-26;12,50;-;52;30/04/26
BBVA;CALL;Sep-26;13,00;-;130;30/04/26
BBVA;CALL;Sep-26;14,00;-;55;30/04/26
BBVA;CALL;Sep-26;14,50;-;6;30/04/26
BBVA;CALL;Sep-26;15,00;-;603;30/04/26
BBVA;CALL;Sep-26;15,50;-;10;30/04/26
BBVA;CALL;Sep-26;16,00;-;90;30/04/26
BBVA;CALL;Sep-26;16,50;-;53;30/04/26
BBVA;CALL;Sep-26;17,00;-;4.954;30/04/26
BBVA;CALL;Sep-26;17,50;-;152;30/04/26
BBVA;CALL;Sep-26;18,00;-;85;30/04/26
BBVA;CALL;Sep-26;18,50;-;4;30/04/26
BBVA;CALL;Sep-26;19,00;-;4;30/04/26
BBVA;CALL;Sep-26;19,50;-;23;30/04/26
BBVA;CALL;Sep-26;20,00;-;2;30/04/26
BBVA;CALL;Sep-26;21,00;-;450;30/04/26
BBVA;CALL;Sep-26;22,00;-;150;30/04/26
BBVA;CALL;Sep-26;23,00;-;450;30/04/26
BBVA;CALL;Sep-26;26,00;-;50;30/04/26
BBVA;CALL;Dic-26;5,75;-;150;30/04/26
BBVA;CALL;Dic-26;6,00;-;10.150;30/04/26
BBVA;CALL;Dic-26;6,25;-;150;30/04/26
BBVA;CALL;Dic-26;6,50;-;13.250;30/04/26
BBVA;CALL;Dic-26;6,75;-;450;30/04/26
BBVA;CALL;Dic-26;7,00;-;300;30/04/26
BBVA;CALL;Dic-26;7,25;-;600;30/04/26
BBVA;CALL;Dic-26;7,50;-;450;30/04/26
BBVA;CALL;Dic-26;7,75;-;451;30/04/26
BBVA;CALL;Dic-26;8,00;-;18.450;30/04/26
BBVA;CALL;Dic-26;8,25;-;15;30/04/26
BBVA;CALL;Dic-26;8,50;-;25.000;30/04/26
BBVA;CALL;Dic-26;8,75;-;311;30/04/26
BBVA;CALL;Dic-26;9,00;-;14.933;30/04/26
BBVA;CALL;Dic-26;9,25;-;75;30/04/26
BBVA;CALL;Dic-26;9,50;-;76;30/04/26
BBVA;CALL;Dic-26;9,75;-;200;30/04/26
BBVA;CALL;Dic-26;10,00;-;226;30/04/26
BBVA;CALL;Dic-26;10,50;-;300;30/04/26
BBVA;CALL;Dic-26;11,00;-;481;30/04/26
BBVA;CALL;Dic-26;11,50;-;1;30/04/26
BBVA;CALL;Dic-26;12,00;-;160;30/04/26
BBVA;CALL;Dic-26;12,50;-;250;30/04/26
BBVA;CALL;Dic-26;13,00;-;42.061;30/04/26
BBVA;CALL;Dic-26;13,50;-;400;30/04/26
BBVA;CALL;Dic-26;14,00;-;671;30/04/26
BBVA;CALL;Dic-26;14,50;-;300;30/04/26
BBVA;CALL;Dic-26;15,00;-;3.762;30/04/26
BBVA;CALL;Dic-26;15,50;-;27;30/04/26
BBVA;CALL;Dic-26;16,00;-;87;30/04/26
BBVA;CALL;Dic-26;16,50;-;520;30/04/26
BBVA;CALL;Dic-26;17,00;-;8.732;30/04/26
BBVA;CALL;Dic-26;17,50;-;50;30/04/26
BBVA;CALL;Dic-26;18,00;-;20.168;30/04/26
BBVA;CALL;Dic-26;18,50;-;12;30/04/26
BBVA;CALL;Dic-26;19,00;-;2.506;30/04/26
BBVA;CALL;Dic-26;20,00;-;5.521;30/04/26
BBVA;CALL;Dic-26;21,00;-;150;30/04/26
BBVA;CALL;Dic-26;22,00;-;150;30/04/26
BBVA;CALL;Dic-26;23,00;-;600;30/04/26
BBVA;CALL;Mar-27;8,50;-;25;30/04/26
BBVA;CALL;Mar-27;8,75;-;25;30/04/26
BBVA;CALL;Mar-27;9,00;-;25;30/04/26
BBVA;CALL;Mar-27;9,25;-;25;30/04/26
BBVA;CALL;Mar-27;9,50;-;30;30/04/26
BBVA;CALL;Mar-27;9,75;-;25;30/04/26
BBVA;CALL;Mar-27;10,50;-;175;30/04/26
BBVA;CALL;Mar-27;11,00;-;175;30/04/26
BBVA;CALL;Mar-27;11,50;-;32.000;30/04/26
BBVA;CALL;Mar-27;12,00;20;40;30/04/26
BBVA;CALL;Mar-27;12,50;-;40;30/04/26
